STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/3/2022,7.83,0.25,0,0,46,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/3/2022,14.99,0.01,0,0,47,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/3/2022,14.54,0,0,0,35,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/3/2022,8.95,0,0,0,36,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/3/2022,9.17,0,0,0,35,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/3/2022,14.99,0,0,0,44,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/3/2022,11.63,1.13,0,0,60,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/3/2022,10.07,0.49,0,0,48,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/2022,8.95,0,0.1,0,46,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/2022,7.61,0.34,0.1,0,42,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/2022,5.14,0.17,0,0,50,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/2022,9.4,0.09,0,0,52,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/2022,9.4,0.05,0,0,53,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/2022,15.43,0.76,0,0,56,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/2022,14.32,0.06,0,0,44,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/2022,8.5,0.32,0,0,41,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/2022,5.82,0,0,0,54,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/2022,8.05,0,0,0,64,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/2022,9.17,0,0,0,62,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/2022,12.53,0,0,0,69,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/4/2022,14.09,0.26,0,0,72,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/4/2022,18.12,0,0,0,51,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/4/2022,13.65,0.01,0,0,53,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/4/2022,9.4,0,0,0,49,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/4/2022,8.95,0.02,0,0,43,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/4/2022,9.62,0.15,0.2,0,41,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/4/2022,9.4,0,0,0,51,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/4/2022,13.87,0.24,0,0,52,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/4/2022,10.29,0.05,0,0,68,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/4/2022,9.62,0.8,0,0,53,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/4/2022,15.66,0,0,0,84,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/4/2022,15.88,0.41,0,0,73,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/4/2022,12.3,0,0,0,54,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/4/2022,11.86,0,0,0,51,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/4/2022,10.96,0,0,0,41,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/4/2022,10.29,0,0,0,50,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/4/2022,13.42,0.04,0,0,66,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/4/2022,14.09,1.54,0,0,69,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/2022,13.42,0,0,0,56,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/2022,7.83,0,0,0,54,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/2022,17.9,1.31,0,0,50,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/2022,10.29,0,0,0,56,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/2022,7.61,0.32,0,0,53,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/2022,15.88,0.29,0,0,53,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/2022,10.29,0,0,0,64,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/2022,9.84,0,0,0,65,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/2022,17,0,0,0,83,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/2022,10.96,0,0,0,89,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/2022,7.38,0,0,0,90,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/2022,11.41,0,0,0,91,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/5/2022,8.72,0,0,0,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/5/2022,5.82,0,0,0,86,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/5/2022,7.16,0,0,0,76,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/5/2022,10.74,0,0,0,78,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/5/2022,8.5,0,0,0,68,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/5/2022,7.16,0.29,0,0,60,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/5/2022,10.74,0.02,0,0,86,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/5/2022,12.75,0.46,0,0,86,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/5/2022,4.92,0.42,0,0,62,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/5/2022,9.62,0,0,0,63,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/5/2022,10.51,0,0,0,61,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/5/2022,12.75,0,0,0,66,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/5/2022,9.62,0.22,0,0,79,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/5/2022,8.95,0,0,0,77,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/5/2022,10.74,0.14,0,0,64,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/5/2022,7.61,0,0,0,74,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/5/2022,15.43,0,0,0,85,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/5/2022,17,0,0,0,89,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/5/2022,14.09,0,0,0,86,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/2022,6.71,0.18,0,0,74,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/2022,6.93,0.01,0,0,77,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/2022,9.62,0,0,0,81,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/2022,5.82,0,0,0,71,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/2022,7.16,0.01,0,0,77,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/2022,7.38,0.26,0,0,76,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/2022,8.5,0.07,0,0,72,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/2022,8.28,0.67,0,0,69,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/2022,6.71,0,0,0,78,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/2022,6.71,0.02,0,0,78,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/2022,6.26,0,0,0,73,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/2022,8.5,0,0,0,70,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/6/2022,8.05,0.88,0,0,89,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/6/2022,9.62,0,0,0,98,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/6/2022,14.09,0.25,0,0,96,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/6/2022,11.63,0.05,0,0,94,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/6/2022,10.51,0,0,0,84,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/6/2022,10.07,0,0,0,72,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/6/2022,5.82,0,0,0,85,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/6/2022,9.62,0,0,0,95,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/6/2022,12.75,0,0,0,99,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/6/2022,9.17,0,0,0,89,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/6/2022,6.71,0,0,0,85,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/6/2022,5.82,0,0,0,92,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/6/2022,7.38,0.24,0,0,77,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/6/2022,10.96,0,0,0,80,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/6/2022,8.05,0,0,0,80,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/6/2022,7.83,0,0,0,86,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/6/2022,7.61,0.02,0,0,88,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/6/2022,13.42,0,0,0,92,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/2022,6.71,0,0,0,82,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/2022,6.49,0,0,0,87,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/2022,6.26,0,0,0,88,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/2022,10.07,0.69,0,0,87,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/2022,9.4,0.52,0,0,94,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/2022,10.51,0.35,0,0,80,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/2022,6.93,0,0,0,86,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/2022,11.41,0,0,0,77,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/2022,11.41,0,0,0,76,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/2022,5.59,0,0,0,86,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/2022,11.18,0.01,0,0,85,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/2022,10.74,0,0,0,86,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/7/2022,10.51,0,0,0,80,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/7/2022,7.61,0,0,0,80,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/7/2022,5.14,0.82,0,0,72,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/7/2022,10.51,0,0,0,75,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/7/2022,9.62,0.02,0,0,77,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/7/2022,5.82,0,0,0,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/7/2022,11.18,0,0,0,90,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/7/2022,14.54,0,0,0,87,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/7/2022,10.74,0,0,0,92,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/7/2022,7.38,0,0,0,91,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/7/2022,12.3,1.77,0,0,86,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/7/2022,11.63,0.32,0,0,86,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/7/2022,6.93,0,0,0,76,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/7/2022,4.92,0,0,0,82,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/7/2022,8.05,0,0,0,83,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/7/2022,9.17,0,0,0,80,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/7/2022,7.61,0,0,0,81,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/7/2022,3.8,0,0,0,83,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/7/2022,6.93,0,0,0,85,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/2022,10.51,0,0,0,85,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/2022,8.28,0,0,0,90,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2022,12.53,0,0,0,91,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2022,8.72,0,0,0,83,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2022,6.71,0,0,0,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2022,8.05,0,0,0,95,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2022,5.82,0.2,0,0,83,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/2022,11.41,0.24,0,0,81,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/2022,8.5,0,0,0,77,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/2022,4.92,0,0,0,85,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2022,12.97,0,0,0,79,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/2022,5.82,0,0,0,77,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/8/2022,10.96,0,0,0,79,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/8/2022,10.74,0,0,0,77,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/8/2022,10.51,0,0,0,79,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/8/2022,9.4,0,0,0,81,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/8/2022,6.71,0,0,0,82,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/8/2022,4.03,0,0,0,84,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/8/2022,10.51,0,0,0,86,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/8/2022,7.38,0.61,0,0,77,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/8/2022,9.4,0.01,0,0,79,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/8/2022,5.59,0,0,0,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/8/2022,4.92,0,0,0,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/8/2022,5.14,0,0,0,85,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/8/2022,8.05,0.35,0,0,81,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/8/2022,8.05,0,0,0,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/8/2022,4.92,0,0,0,83,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/8/2022,10.51,0.38,0,0,89,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/8/2022,9.84,0.26,0,0,85,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/8/2022,10.51,0,0,0,80,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/8/2022,8.5,0,0,0,85,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/2022,6.71,0,0,0,88,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/2022,8.05,0,0,0,86,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/2022,10.96,0,0,0,88,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/2022,13.42,0,0,0,73,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/2022,12.08,0,0,0,70,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/2022,6.71,0,0,0,80,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/2022,5.82,0,0,0,81,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/2022,4.25,0,0,0,84,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/2022,6.93,0,0,0,84,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/2022,4.7,0,0,0,84,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/2022,13.87,1.45,0,0,71,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/2022,8.5,0.02,0,0,67,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/9/2022,6.93,0.01,0,0,78,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/9/2022,4.92,0,0,0,79,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/9/2022,5.59,0,0,0,81,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/9/2022,6.93,0,0,0,82,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/9/2022,10.51,0,0,0,85,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/9/2022,6.71,0.44,0,0,85,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/9/2022,6.26,0,0,0,78,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/9/2022,8.72,0.16,0,0,86,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/9/2022,11.86,0,0,0,85,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/9/2022,11.41,0,0,0,64,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/9/2022,6.71,0,0,0,64,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/9/2022,7.61,0.09,0,0,71,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/9/2022,10.74,0.03,0,0,68,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/9/2022,11.86,0,0,0,64,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/9/2022,10.51,0,0,0,61,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/9/2022,9.4,0,0,0,61,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/9/2022,3.58,0,0,0,64,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/9/2022,4.92,0,0,0,67,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/2022,9.84,0,0,0,68,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/2022,10.07,0,0,0,65,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/2022,2.68,0,0,0,70,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/2022,2.24,0,0,0,74,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/2022,3.8,0,0,0,76,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/2022,10.74,0.05,0,0,76,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/2022,10.74,0,0,0,57,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/2022,9.62,0,0,0,58,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/2022,7.61,0,0,0,69,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/2022,3.58,0,0,0,73,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/2022,10.96,0.47,0,0,69,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/2022,12.75,0.25,0,0,65,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/10/2022,11.41,0,0,0,55,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/10/2022,9.4,0.04,0,0,59,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/10/2022,10.74,0,0,0,53,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/10/2022,9.62,0,0,0,54,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/10/2022,17,0,0,0,43,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/10/2022,16.78,0,0,0,49,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/10/2022,11.18,0,0,0,48,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/10/2022,7.38,0,0,0,62,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/10/2022,11.41,0,0,0,76,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/10/2022,13.42,0,0,0,79,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/10/2022,16.11,0,0,0,79,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/10/2022,15.88,0,0,0,76,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/10/2022,10.07,0.74,0,0,70,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/10/2022,8.95,0.04,0,0,54,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/10/2022,5.82,0,0,0,54,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/10/2022,3.8,0,0,0,61,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/10/2022,3.13,0,0,0,67,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/10/2022,4.03,0.05,0,0,65,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/10/2022,4.92,0.02,0,0,57,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/2022,5.14,0,0,0,68,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/2022,5.82,0,0,0,72,43
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/2022,12.75,0,0,0,73,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/2022,13.65,0.1,0,0,72,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/2022,21.03,0.18,0,0,69,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/2022,11.41,0,0,0,61,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/2022,8.05,0,0,0,54,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/2022,10.96,0,0,0,54,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/2022,10.07,0,0,0,70,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/2022,13.2,0,0,0,76,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/2022,12.3,0,0,0,61,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/2022,10.07,0,0,0,36,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/11/2022,7.61,0,0,0,38,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/11/2022,4.92,0,0,0,42,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/11/2022,5.59,0.25,1,1.2,38,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/11/2022,8.95,0.04,0,0,37,31
